9,بلداجی , 31.937778, 51.051944
9,بن , 32.5425, 50.744444
9,چلگرد , 32.466667, 50.123056
9,جونقان , 32.151944, 50.685833
9,سامان , 32.451667, 50.910556
9,سفیددشت , 32.130833, 51.181944
9,سودجان , 32.521944, 50.399722
9,سورشجان , 32.317778, 50.675556
9,شلمزار , 32.045278, 50.817222
9,شهرکرد , 32.325556, 50.864444
9,طاقانک , 32.2180899, 50.83593
9,فارسان , 32.2582066, 50.5705088
9,فرادنبه , 32.008333, 51.212222
9,فرخ‌شهر , 32.271667, 50.98
9,کیان , 32.284722, 50.891667
9,گندمان , 31.865, 51.155
9,گهرو , 32.003056, 50.885556
9,لردگان , 31.510278, 50.829444
9,مال‌خلیفه , 31.29, 51.262222
9,ناغان , 31.932058, 50.7260912
9,نافچ , 32.423889, 50.789444
9,نقنه , 31.932222, 51.326667
9,هفشجان , 32.2252753, 50.7932979
10,بشرویه , 33.868333, 57.428889
10,بیرجند , 32.8649039, 59.2262472
10,خضری دشت بیاض , 34.0228551837, 58.8127520897
10,خوسف , 32.7810773, 58.8919756
10,حاجی آباد , 33.605, 59.993333
10,سرایان , 33.860278, 58.521667
10,سربیشه , 32.575556, 59.798333
10,فردوس , 34.018611, 58.172222
10,قائن , 33.726667, 59.184444
10,طبس , 33.595833, 56.924444
10,نهبندان , 31.541944, 60.036389
11,بردسکن , 35.260833, 57.969722
11,بجستان , 34.516389, 58.184444
11,تایباد , 34.74, 60.775556
11,تربت جام , 35.243889, 60.6225
11,تربت حیدریه , 35.273889, 59.219444
11,درگز , 37.444444, 59.108056
11,دولت آباد , 35.282222, 59.519722
11,رشتخوار , 34.974722, 59.623611
11,چناران , 36.645556, 59.121111
11,خواف , 34.576389, 60.140833
11,سرخس , 36.545, 61.157778
11,سبزوار , 36.2151823, 57.6678228
11,شاندیز , 36.395278, 59.296389
11,فریمان , 35.706944, 59.85
11,فیض آباد , 35.014444, 58.78
11,قوچان , 37.106111, 58.509444
11,کاریز , 34.812778, 60.824167
11,کاشمر , 35.238333, 58.465556
11,گناباد , 34.352778, 58.683611
11,طرقبه , 36.310278, 59.373611
11,مشهد , 36.2604623, 59.6167549
11,مشهد ریزه , 34.792222, 60.505
11,نیشابور , 36.2140865, 58.7960915
12,اسفراین , 37.076389, 57.51
12,آشخانه , 37.561389, 56.921111
12,بجنورد , 37.4702063, 57.3143348
12,پیش قلعه , 37.651944, 57.001944
12,جاجرم , 36.95, 56.38
12,درق , 36.9703792, 56.2063312
12,راز , 37.933889, 57.1125
12,شوقان , 37.341944, 56.886944
12,شیروان , 37.4092357, 57.9276184
12,صفی آباد , 36.696111, 57.93
12,فاروج , 37.231111, 58.218889
12,گرمه , 36.986944, 56.289444
13,آبادان , 30.347296, 48.2934004
13,اروندکنار , 29.992225, 48.5287267
13,آغاجاری , 30.700556, 49.831389
13,امیدیه , 30.745833, 49.708611
13,اندیمشک , 32.46, 48.359167
13,اهواز , 31.3183272, 48.6706187
13,الباجی , 31.5128036, 48.631942
13,ایذه , 31.834167, 49.867222
13,باغملک , 31.523056, 49.886111
13,بندر امام خمینی , 30.435556, 49.105556
13,بهبهان , 30.595833, 50.241667
13,بروایه , 31.6181266, 48.5950476
13,حسین آباد , 32.0578273, 48.3015888
13,حمیدیه , 31.4778716, 48.4337638
13,خرمشهر , 30.4256219, 48.1891185
13,دارخوین , 30.743889, 48.424167
13,دزفول , 32.3830777, 48.4235841
13,دهدز , 31.709722, 50.288333
13,رامشیر , 30.8956521, 49.4094701
13,رامهرمز , 31.28, 49.603611
13,سربندر , 30.55, 49.05
13,سردشت , 30.327778, 50.218889
13,سوسنگرد , 31.560833, 48.183056
13,شادگان , 30.649722, 48.664722
13,شوش , 32.194167, 48.243611
13,شوشتر , 32.045556, 48.856667
13,شیخ عیسی , 32.133333, 48.273611
13,صالح شهر , 32.2130196, 48.6702235
13,عبدالخان , 31.830380608, 48.3875854116
13,قلعه خواجه , 32.206389, 49.443611
13,کوت عبدالله (کارون) , 31.241389, 48.6525
13,گتوند , 32.251389, 48.816111
13,لالی , 32.328889, 49.093611
13,ماهشهر , 30.558889, 49.198056
13,مینوشهر , 30.3533069, 48.2147425
13,مسجد سلیمان , 31.936389, 49.303889
13,ملاثانی , 31.585, 48.885
13,منیوحی , 30.1033459044, 48.4397591327
13,هفتگل , 31.446944, 49.529444
13,هندیجان , 30.236389, 49.711944
13,هویزه , 31.461944, 48.073889
